1.53	0.95	1.00	1	1	1	0	0	0
0.97	1.33	0.25	1	1	1	0	0	0
1.91	0.80	1.00	1	1	1	0	0	0
0.71	0.78	0.67	1	1	1	0	0	0
1.45	1.44	1.67	1	1	1	0	0	0
1.16	1.02	0.50	1	1	1	0	0	0
0.88	0.85	0.33	1	1	1	0	0	0
1.57	0.68	0.33	1	1	1	0	0	0
0.80	1.07	1.67	1	1	1	0	0	0
1.37	1.39	0.50	1	1	1	0	0	0
1.20	1.95	0.33	1	1	1	0	0	0
1.00	0.92	2.00	1	1	0	0	0	0
1.98	1.23	0.33	1	1	1	0	0	0
0.82	1.68	3.00	1	1	1	0	0	0
0.71	1.34	0.60	1	1	1	0	0	0
0.92	0.86	0.67	1	1	1	1	0	0
1.48	0.74	1.00	1	1	1	0	0	0
1.90	1.53	0.71	1	1	1	0	0	0
0.80	0.77	0.75	1	1	1	0	0	0
1.72	1.45	0.67	1	1	1	0	0	0
0.67	0.72	1.20	1	1	1	0	0	0
0.85	1.63	2.00	1	1	1	0	0	0
0.72	0.71	0.60	1	1	1	0	0	0
0.68	1.08	0.40	1	1	1	1	0	0
0.71	1.10	0.33	1	1	1	0	0	0
1.18	0.67	0.33	1	1	1	0	0	0
1.04	1.50	1.00	1	1	1	0	0	0
1.78	1.91	1.00	1	1	1	0	0	0
1.13	1.03	3.00	1	1	1	0	0	0
1.16	0.72	1.00	1	1	1	1	0	0
1.07	1.97	0.50	1	1	1	0	0	0
0.68	0.96	0.50	0	1	0	1	0	0
0.85	1.05	2.00	1	1	1	0	0	0
0.92	1.22	0.33	1	1	1	0	0	0
1.01	1.38	0.33	1	1	1	0	0	0
0.97	0.76	0.50	1	1	1	0	0	0
0.74	0.67	0.25	1	1	1	0	0	0
0.77	0.81	3.00	1	1	1	0	0	0
0.81	0.70	0.33	1	1	1	0	0	0
1.74	0.69	1.00	1	1	1	0	0	0
1.10	0.92	0.40	1	1	1	0	0	0
0.82	1.32	3.00	1	1	1	0	0	0
1.45	1.75	0.43	1	1	1	0	0	0
0.70	1.39	0.40	1	1	1	0	0	0
0.71	1.41	1.50	1	1	1	0	0	0
1.12	0.94	1.50	1	1	1	0	0	0
0.76	0.73	0.25	1	1	1	0	0	0
1.12	0.69	0.50	1	1	1	0	0	0
1.17	1.51	0.33	1	1	1	0	0	0
0.94	1.27	1.00	1	1	1	0	0	0
0.72	1.00	0.50	1	1	1	0	0	0
1.92	0.83	1.50	1	1	1	0	0	0
1.76	0.90	0.40	1	1	1	0	0	0
0.70	0.93	0.50	1	1	1	0	0	0
1.85	1.64	0.33	1	1	1	0	0	0
1.04	0.93	0.50	1	1	1	0	0	0
0.75	0.67	1.00	1	1	1	0	0	0
0.70	0.77	0.43	1	1	1	0	0	0
0.93	0.78	0.67	1	1	1	0	0	0
0.97	0.76	3.00	1	1	1	0	0	0
1.28	0.70	2.00	1	1	1	0	0	0
0.73	1.07	3.00	1	1	1	0	0	0
0.84	1.08	0.33	1	1	1	0	0	0
1.96	1.86	1.00	1	1	1	0	0	0
1.14	1.55	1.00	1	1	1	0	0	0
0.89	1.56	0.25	1	1	1	0	0	0
1.04	0.89	2.00	1	1	1	0	0	0
1.60	1.68	3.00	1	1	1	0	0	0
0.96	1.04	0.50	0	1	1	0	0	0
0.80	1.34	0.33	1	1	1	0	0	0
0.68	0.81	0.33	1	1	1	0	0	0
0.76	0.92	1.00	1	1	1	0	0	0
0.71	0.72	0.20	1	1	1	0	1	0
1.73	0.82	0.50	1	1	1	0	0	0
1.43	1.97	0.57	1	1	1	0	0	0
1.59	0.72	1.00	1	1	1	0	0	0
1.14	1.00	1.50	1	1	1	0	0	0
0.81	0.75	0.43	1	1	1	0	0	0
0.77	1.17	0.67	1	1	1	0	0	0
1.12	0.76	0.50	1	1	1	0	0	0
1.73	1.25	0.20	1	1	1	0	0	0
0.98	0.80	1.50	1	1	1	0	0	0
1.08	1.18	1.00	1	1	1	0	0	0
0.67	1.41	0.71	1	1	1	0	0	0
1.70	1.44	0.33	1	1	1	0	0	0
1.36	1.15	0.50	1	1	1	1	0	0
0.78	0.89	0.50	1	1	1	0	0	0
1.02	1.25	0.50	1	1	1	0	0	0
1.02	1.54	0.50	1	1	1	0	0	0
1.78	0.73	0.33	1	1	1	0	0	0
1.07	1.23	0.50	1	1	1	0	0	0
0.79	0.94	1.00	1	1	1	0	0	0
0.77	1.32	0.43	1	1	1	0	0	0
1.05	1.31	0.50	1	1	1	0	0	0
1.03	0.71	1.50	1	1	1	0	0	0
0.93	0.76	0.33	1	1	1	0	0	0
0.68	0.70	0.60	1	1	1	0	0	0
1.28	0.79	3.00	1	1	1	0	0	0
1.36	0.77	1.67	1	1	1	0	0	0
0.70	0.74	0.50	1	1	1	0	0	0
1.31	0.88	0.63	1	1	1	0	0	0
1.04	1.46	0.60	1	1	1	0	0	0
1.99	0.78	1.00	1	1	1	0	0	0
1.52	0.94	0.71	0	1	1	0	0	0
1.06	1.32	0.40	1	1	1	0	0	0
1.42	0.93	0.25	1	1	1	0	0	0
1.50	0.83	0.50	1	1	1	0	0	0
0.70	1.21	0.56	1	1	1	0	0	0
0.68	1.52	0.56	1	1	1	0	0	0
1.09	0.86	0.67	1	1	1	0	0	0
1.42	1.95	1.00	1	1	1	0	0	0
0.72	1.38	0.43	1	1	1	0	0	0
0.80	0.89	0.20	1	1	1	0	0	0
0.87	1.88	2.00	1	1	1	0	0	0
1.59	0.72	0.60	1	1	1	0	0	0
1.03	0.75	0.20	1	1	1	0	0	0
1.04	0.74	0.40	1	1	1	0	0	0
1.10	1.35	3.00	1	1	1	0	0	0
1.81	1.59	0.25	1	1	1	0	0	0
0.76	1.30	0.33	1	1	1	1	0	0
1.12	0.81	2.00	1	1	1	0	0	0
0.96	1.32	0.33	1	1	1	0	0	0
1.53	1.01	0.50	1	1	1	0	0	0
0.67	0.68	1.00	1	1	1	0	0	0
0.78	0.67	2.00	1	1	1	1	0	0
1.89	1.50	1.00	1	1	1	0	0	0
0.94	1.25	1.00	1	1	1	0	0	0
1.17	0.97	1.33	1	1	1	0	0	0
1.10	0.73	0.43	1	1	1	0	0	0
1.18	0.69	0.33	1	1	1	0	0	0
0.69	0.85	1.00	1	1	1	0	0	0
0.71	0.67	1.00	1	1	1	0	0	0
1.36	1.11	0.60	1	1	1	0	0	0
0.94	0.69	1.00	1	1	1	0	0	0
0.96	1.14	1.00	1	1	1	0	0	0
1.25	0.81	0.25	1	1	1	0	0	0
0.92	0.68	1.00	1	1	1	0	0	0
1.39	1.75	3.00	1	1	1	0	0	0
0.71	0.78	0.43	1	1	1	0	0	0
1.89	1.67	0.50	1	1	1	0	0	0
1.70	0.76	1.67	1	1	1	0	0	0
0.68	0.78	0.20	1	1	1	0	0	0
0.99	0.68	0.67	1	1	1	0	0	0
1.22	1.06	1.00	1	1	1	0	0	0
1.67	0.98	0.57	1	1	1	0	0	0
1.06	1.17	0.67	1	1	1	0	0	0
1.11	0.79	1.00	1	1	1	0	0	0
0.73	0.69	0.50	1	1	1	0	0	0
0.89	1.26	0.50	1	1	1	0	0	0
0.83	1.10	0.25	1	1	1	0	0	0
1.47	0.85	0.43	1	1	1	0	0	0
0.99	0.78	1.00	1	1	1	0	0	0
0.82	1.97	1.00	1	1	1	0	0	0
0.96	0.90	0.40	1	1	1	0	0	0
1.22	1.16	0.50	1	1	1	0	0	0
0.77	0.78	0.43	1	1	1	0	0	0
1.02	1.78	1.00	1	1	1	0	0	0
1.19	0.97	0.33	1	1	1	0	0	0
0.70	0.71	0.33	1	1	1	0	0	0
1.10	0.85	0.60	1	1	0	0	0	0
0.72	0.71	0.33	1	1	1	0	0	0
1.20	1.92	1.00	1	1	1	0	0	0
0.91	0.84	0.33	1	1	1	0	0	0
0.81	1.54	0.43	1	1	1	0	0	0
0.79	1.37	0.50	1	1	1	0	0	0
1.35	1.92	0.50	1	1	1	0	0	0
1.88	0.68	0.25	1	1	1	0	0	0
1.89	0.92	0.33	1	1	1	0	0	0
1.35	0.97	1.25	1	1	1	0	0	0
0.77	1.57	0.33	1	1	1	0	0	0
0.85	0.87	0.33	1	1	1	0	0	0
0.72	1.38	0.20	1	1	1	0	0	0
0.77	0.86	0.33	1	1	1	0	0	0
0.67	0.67	0.50	1	1	1	0	0	0
0.86	1.05	0.33	1	1	1	0	0	0
0.73	1.61	2.00	1	1	1	0	0	0
0.98	0.68	2.00	1	1	1	0	0	0
1.07	0.88	1.00	1	1	1	0	0	0
0.85	0.81	0.50	1	1	1	0	0	0
0.97	0.98	0.50	1	1	1	0	0	0
1.36	1.66	0.33	1	1	1	0	0	0
1.16	0.67	0.43	1	1	1	0	0	0
0.85	0.74	0.67	1	1	1	0	0	0
0.73	0.81	1.20	0	1	1	0	0	0
1.77	0.87	0.33	1	1	1	0	0	0
0.67	0.93	0.40	1	1	1	0	0	0
0.70	0.97	1.00	1	1	1	0	0	0
1.17	0.75	0.50	1	1	1	0	0	0
1.23	0.74	0.75	1	1	1	0	0	0
1.34	1.18	0.25	1	1	1	0	0	0
1.07	1.89	1.00	1	1	1	0	0	0
1.69	0.67	0.63	1	1	1	0	0	0
1.80	1.10	0.50	1	1	1	0	0	0
0.90	1.78	1.00	1	1	1	0	0	0
0.70	1.56	0.33	1	0	1	0	0	0
1.16	1.00	1.00	1	1	1	1	0	0
0.71	0.73	1.25	1	1	1	0	0	0
1.64	1.12	0.60	1	1	1	0	0	0
0.68	0.89	0.60	1	1	1	0	0	0
0.72	1.02	1.00	1	1	1	0	0	0
1.16	0.82	0.33	1	1	1	0	0	0
0.85	0.69	0.50	1	1	1	0	0	0
1.55	1.05	0.43	1	1	1	0	0	0
1.52	0.98	0.33	1	1	1	0	0	0
1.23	1.26	1.00	1	1	1	0	0	0
1.63	0.87	0.71	1	1	1	0	0	0
0.93	1.20	1.00	1	1	1	0	0	0
0.72	0.82	2.00	1	1	1	0	0	0
1.01	1.48	0.33	1	1	1	0	0	0
1.11	1.35	1.00	1	1	1	0	0	0
1.46	0.89	0.33	1	1	1	0	0	0
1.32	0.79	1.00	1	1	1	0	0	0
1.28	0.75	1.50	1	1	1	0	0	0
0.76	1.85	0.50	1	1	1	0	0	0
0.88	0.98	0.60	1	1	1	0	0	0
1.97	0.69	0.67	1	1	1	0	0	0
1.67	1.82	1.00	1	1	1	0	0	0
0.93	0.79	0.60	1	1	1	0	0	0
0.83	1.02	0.43	1	1	1	0	0	0
1.31	1.18	0.56	1	1	1	0	0	0
1.02	0.94	0.75	1	1	1	0	0	0
1.24	1.44	0.33	1	1	1	0	0	0
0.69	0.75	0.75	1	1	1	0	0	0
0.78	0.73	0.50	1	1	1	0	0	0
0.95	0.70	0.33	1	1	1	0	0	0
0.89	0.98	0.33	1	1	1	0	0	0
1.83	1.55	1.00	1	1	1	0	0	0
1.40	1.19	0.33	1	1	1	0	0	0
1.44	1.28	1.00	1	1	1	0	0	0
0.78	0.75	0.50	1	1	1	0	0	0
0.70	0.93	1.00	1	1	1	0	0	0
0.72	1.04	1.20	1	1	1	0	0	0
1.40	1.57	0.50	1	1	1	0	0	0
0.99	1.66	1.25	1	1	1	0	0	0
1.15	0.79	2.00	1	1	1	0	0	0
1.65	0.76	0.50	1	1	1	0	0	0
0.81	0.96	0.20	1	1	1	0	0	0
0.70	1.34	0.25	1	1	1	0	0	0
0.73	0.75	0.56	1	1	1	0	0	0
0.91	1.16	1.00	1	1	1	0	0	0
0.96	1.06	0.50	1	1	1	0	0	0
1.14	1.17	1.00	1	1	1	0	0	0
0.95	1.21	0.67	1	1	1	0	0	0
0.74	0.71	1.00	1	1	1	0	0	0
0.80	0.97	1.25	1	1	1	0	0	0
1.21	0.89	0.25	1	1	1	0	0	0
0.80	0.82	0.40	1	1	1	0	0	0
0.92	0.77	1.50	1	1	1	0	0	0
1.22	1.00	0.43	1	1	1	0	0	0
1.49	0.80	0.33	1	1	1	0	0	0
1.09	0.71	0.25	1	1	1	0	0	0
1.38	0.98	0.67	1	1	1	0	0	0
1.46	1.21	0.63	1	0	1	0	0	0
1.35	1.05	1.50	1	1	1	0	0	0
1.22	1.17	0.60	1	1	1	0	0	0
0.82	1.42	1.00	1	1	1	0	0	0
1.08	0.98	0.50	1	1	1	0	0	0
1.07	1.52	1.00	1	1	1	0	0	0
0.81	0.69	0.33	1	1	1	0	0	0
1.60	0.70	1.00	1	1	1	0	0	0
0.73	1.14	0.25	1	1	1	0	0	0
1.40	0.82	0.50	1	1	1	0	0	0
0.72	1.48	0.60	1	1	1	0	0	0
1.78	0.69	1.00	1	1	1	0	0	0
0.70	0.99	1.50	1	1	1	0	0	0
0.81	1.43	0.20	1	1	0	0	0	0
0.69	0.98	3.00	1	1	1	0	0	0
1.09	0.91	1.50	1	1	1	0	0	0
1.16	0.73	1.00	1	1	1	0	0	0
0.99	1.50	0.60	1	1	1	0	0	0
1.56	1.94	1.00	1	1	1	0	0	0
1.05	1.62	1.20	1	1	1	0	0	0
1.09	0.69	0.33	1	1	1	0	0	0
1.03	1.71	0.33	1	1	1	0	0	0
0.77	0.87	0.60	1	1	1	0	0	0
0.80	0.90	0.60	1	1	1	0	0	0
1.06	0.95	0.67	1	1	1	0	0	0
0.97	1.05	0.60	1	1	1	0	0	0
0.88	1.40	0.40	1	1	1	0	0	0
1.98	0.78	0.67	1	1	1	0	0	0
1.75	0.77	1.00	1	1	1	0	0	0
0.78	1.02	1.00	1	1	1	0	0	0
0.85	0.77	1.50	1	1	1	0	0	0
0.74	1.21	0.56	1	1	1	0	0	0
1.23	0.86	0.33	1	1	1	0	0	0
1.90	0.81	1.00	1	1	1	0	0	0
1.49	0.77	1.67	1	1	1	0	0	0
0.81	0.94	0.71	1	1	1	0	0	0
1.55	1.86	0.33	1	1	1	0	0	0
0.69	1.27	1.00	1	1	1	0	0	0
1.43	1.07	0.50	1	1	1	0	0	0
0.70	1.55	0.71	1	1	1	0	0	0
1.59	1.42	1.00	1	1	1	0	0	0
1.42	0.68	0.20	1	1	1	0	0	0
0.84	0.84	0.75	1	1	1	0	0	0
1.28	1.26	2.00	1	1	1	0	0	0
0.88	1.06	0.57	1	1	1	0	0	0
0.80	1.00	1.33	1	1	1	0	0	0
0.73	1.62	1.00	1	1	1	0	0	0
1.54	1.11	1.50	1	1	1	0	0	0
1.45	1.37	0.40	1	1	1	0	0	0
0.72	0.75	1.67	1	1	1	0	0	0
0.73	1.90	0.33	1	1	1	0	0	0
1.02	0.92	0.63	1	1	1	0	0	0
1.15	0.73	1.50	1	1	1	0	0	0
1.00	1.83	0.43	1	1	1	0	0	0
1.26	0.81	1.00	1	1	1	0	0	0
0.97	1.32	0.33	1	1	1	0	0	0
0.72	1.09	1.50	1	1	1	0	0	0
1.54	0.96	0.50	1	1	1	0	0	0
1.10	0.86	0.50	1	1	1	0	0	0
1.30	0.71	1.50	1	1	1	0	0	0
0.71	1.62	0.33	1	1	1	0	0	0
0.92	1.03	1.00	1	1	1	0	0	0
1.82	1.64	0.25	1	1	1	0	0	0
1.11	1.19	0.33	1	1	1	0	0	0
1.35	1.96	0.57	1	1	1	0	0	0
0.81	1.26	0.43	1	1	1	0	0	0
1.04	1.02	3.00	1	1	1	0	0	0
0.87	0.75	1.00	1	1	1	0	0	0
0.87	1.77	0.50	1	1	1	0	0	0
0.76	1.14	0.33	1	1	1	0	0	0
1.16	1.83	0.25	1	1	1	0	0	0
1.55	0.88	0.40	0	1	1	0	0	0
0.83	0.99	0.56	1	1	1	0	0	0
0.70	1.86	0.33	1	1	1	0	0	0
0.80	1.22	0.60	1	1	1	0	0	0
0.95	1.37	0.60	1	1	1	0	0	0
0.86	0.93	1.00	1	1	1	0	0	0
0.95	0.79	1.00	1	1	1	0	0	0
0.75	0.83	3.00	1	1	1	0	0	0
1.15	0.79	2.00	1	1	1	0	0	0
0.90	0.94	1.20	1	1	1	0	0	0
0.99	1.28	1.25	1	1	1	0	0	0
1.08	0.99	0.63	1	1	1	0	0	0
0.84	1.00	0.67	1	0	1	0	0	0
1.97	0.98	0.40	1	1	1	0	0	0
0.99	1.90	1.00	1	1	1	0	0	0
0.69	0.89	0.50	1	1	1	0	0	0
1.63	1.09	0.33	1	1	1	0	0	0
0.75	1.02	0.50	0	1	1	0	0	0
0.99	1.47	3.00	1	1	1	0	0	0
1.38	1.04	0.50	1	1	1	0	0	0
1.00	1.32	1.00	1	1	1	0	0	0
0.75	0.69	2.00	1	1	1	0	0	0
1.15	0.72	1.00	1	1	1	0	0	0
0.76	0.74	0.60	1	1	1	0	0	0
0.92	1.13	1.00	1	1	1	0	0	0
1.26	1.61	0.33	1	1	1	0	0	0
0.86	0.75	0.20	1	1	1	0	0	0
1.43	1.07	0.60	1	1	1	0	0	0
1.07	1.06	1.00	1	1	1	0	0	0
1.24	1.17	1.50	1	1	1	0	0	0
0.83	0.70	1.67	1	1	1	0	0	0
1.59	0.68	1.00	1	1	1	0	0	0
0.71	0.93	2.00	1	1	1	0	0	0
1.03	0.75	0.40	1	1	1	0	0	0
1.50	1.21	0.56	1	1	1	0	0	0
1.39	1.90	0.50	1	1	1	0	0	0
0.87	1.09	1.50	1	1	1	0	0	0
0.73	0.73	0.71	1	1	1	0	0	0
0.80	0.83	0.50	1	1	1	0	0	0
0.80	0.75	1.00	1	1	1	0	0	0
1.52	0.96	0.40	1	1	1	0	1	0
1.45	1.51	1.00	1	0	1	0	0	0
1.05	1.01	0.20	1	1	1	0	0	0
1.69	1.18	0.40	1	1	1	0	0	0
1.19	0.82	1.00	1	1	1	0	0	0
1.15	1.70	1.00	1	1	1	0	0	0
0.85	1.94	1.00	1	1	1	0	0	0
0.91	0.74	0.43	1	1	1	0	0	0
0.95	1.17	1.00	1	1	1	0	0	0
0.92	1.06	0.57	1	1	1	0	0	0
0.75	1.82	1.00	1	1	1	0	0	0
1.76	1.36	0.50	1	1	1	1	0	0
0.75	0.75	1.00	1	1	1	0	0	0
1.12	1.49	1.00	1	1	1	0	0	0
0.70	0.69	1.00	1	1	1	0	0	0
1.54	1.76	1.00	1	1	1	0	0	0
0.71	0.72	0.40	1	1	1	0	0	0
1.66	1.45	1.00	1	1	1	0	0	0
0.68	1.06	0.33	1	1	1	0	0	0
0.91	0.83	0.67	1	1	1	0	0	0
0.78	0.71	0.63	1	1	1	0	0	0
0.68	0.92	0.75	1	1	1	0	0	0
1.50	0.88	0.67	1	1	1	0	0	0
1.21	1.53	0.33	1	1	1	0	0	0
0.86	1.03	0.60	1	1	1	0	0	0
0.92	0.81	0.40	1	1	1	0	0	0
0.78	0.99	0.57	1	1	1	0	0	0
1.54	0.70	0.67	1	1	1	0	0	0
0.91	0.71	3.00	1	1	1	0	0	0
0.94	0.70	0.60	1	0	1	0	0	0
1.24	0.78	2.00	1	1	1	0	0	0
